code,name,cityCode,provinceCode,name_norm
410222,通许县,4102,41,通许县
410223,尉氏县,4102,41,尉氏县
410225,兰考县,4102,41,兰考县
410302,老城区,4103,41,老城区
410303,西工区,4103,41,西工区
410304,瀍河回族区,4103,41,瀍河回族区
410305,涧西区,4103,41,涧西区
410306,吉利区,4103,41,吉利区
410311,洛龙区,4103,41,洛龙区
410322,孟津县,4103,41,孟津县
410323,新安县,4103,41,新安县
410324,栾川县,4103,41,栾川县
410325,嵩县,4103,41,嵩县
410326,汝阳县,4103,41,汝阳县
410327,宜阳县,4103,41,宜阳县
410328,洛宁县,4103,41,洛宁县
410329,伊川县,4103,41,伊川县
410371,洛阳高新技术产业开发区,4103,41,洛阳高新技术产业开发区
410381,偃师市,4103,41,偃师市
410402,新华区,4104,41,新华区
410403,卫东区,4104,41,卫东区
410404,石龙区,4104,41,石龙区
410411,湛河区,4104,41,湛河区
410421,宝丰县,4104,41,宝丰县
410422,叶县,4104,41,叶县
410423,鲁山县,4104,41,鲁山县
410425,郏县,4104,41,郏县
410471,平顶山高新技术产业开发区,4104,41,平顶山高新技术产业开发区
410472,平顶山市城乡一体化示范区,4104,41,平顶山市城乡一体化示范区
410481,舞钢市,4104,41,舞钢市
410482,汝州市,4104,41,汝州市
410502,文峰区,4105,41,文峰区
410503,北关区,4105,41,北关区
410505,殷都区,4105,41,殷都区
410506,龙安区,4105,41,龙安区
410522,安阳县,4105,41,安阳县
410523,汤阴县,4105,41,汤阴县
410526,滑县,4105,41,滑县
410527,内黄县,4105,41,内黄县
410571,安阳高新技术产业开发区,4105,41,安阳高新技术产业开发区
410581,林州市,4105,41,林州市
410602,鹤山区,4106,41,鹤山区
410603,山城区,4106,41,山城区
410611,淇滨区,4106,41,淇滨区
410621,浚县,4106,41,浚县
410622,淇县,4106,41,淇县
410671,鹤壁经济技术开发区,4106,41,鹤壁经济技术开发区
410702,红旗区,4107,41,红旗区
410703,卫滨区,4107,41,卫滨区
410704,凤泉区,4107,41,凤泉区
410711,牧野区,4107,41,牧野区
410721,新乡县,4107,41,新乡县
410724,获嘉县,4107,41,获嘉县
410725,原阳县,4107,41,原阳县
410726,延津县,4107,41,延津县
410727,封丘县,4107,41,封丘县
410771,新乡高新技术产业开发区,4107,41,新乡高新技术产业开发区
410772,新乡经济技术开发区,4107,41,新乡经济技术开发区
410773,新乡市平原城乡一体化示范区,4107,41,新乡市平原城乡一体化示范区
410781,卫辉市,4107,41,卫辉市
410782,辉县市,4107,41,辉县市
410783,长垣市,4107,41,长垣市
410802,解放区,4108,41,解放区
410803,中站区,4108,41,中站区
410804,马村区,4108,41,马村区
410811,山阳区,4108,41,山阳区
410821,修武县,4108,41,修武县
410822,博爱县,4108,41,博爱县
410823,武陟县,4108,41,武陟县
410825,温县,4108,41,温县
410871,焦作城乡一体化示范区,4108,41,焦作城乡一体化示范区
410882,沁阳市,4108,41,沁阳市
410883,孟州市,4108,41,孟州市
410902,华龙区,4109,41,华龙区
410922,清丰县,4109,41,清丰县
410923,南乐县,4109,41,南乐县
410926,范县,4109,41,范县
410927,台前县,4109,41,台前县
410928,濮阳县,4109,41,濮阳县
410971,河南濮阳工业园区,4109,41,河南濮阳工业园区
410972,濮阳经济技术开发区,4109,41,濮阳经济技术开发区
411002,魏都区,4110,41,魏都区
411003,建安区,4110,41,建安区
411024,鄢陵县,4110,41,鄢陵县
411025,襄城县,4110,41,襄城县
411071,许昌经济技术开发区,4110,41,许昌经济技术开发区
411081,禹州市,4110,41,禹州市
411082,长葛市,4110,41,长葛市
411102,源汇区,4111,41,源汇区
411103,郾城区,4111,41,郾城区
411104,召陵区,4111,41,召陵区
411121,舞阳县,4111,41,舞阳县
411122,临颍县,4111,41,临颍县
411171,漯河经济技术开发区,4111,41,漯河经济技术开发区
411202,湖滨区,4112,41,湖滨区
411203,陕州区,4112,41,陕州区
411221,渑池县,4112,41,渑池县
411224,卢氏县,4112,41,卢氏县
411271,河南三门峡经济开发区,4112,41,河南三门峡经济开发区
411281,义马市,4112,41,义马市
411282,灵宝市,4112,41,灵宝市
411302,宛城区,4113,41,宛城区
411303,卧龙区,4113,41,卧龙区
411321,南召县,4113,41,南召县
411322,方城县,4113,41,方城县
411323,西峡县,4113,41,西峡县
411324,镇平县,4113,41,镇平县
411325,内乡县,4113,41,内乡县
411326,淅川县,4113,41,淅川县
411327,社旗县,4113,41,社旗县
411328,唐河县,4113,41,唐河县
411329,新野县,4113,41,新野县
411330,桐柏县,4113,41,桐柏县
411371,南阳高新技术产业开发区,4113,41,南阳高新技术产业开发区
411372,南阳市城乡一体化示范区,4113,41,南阳市城乡一体化示范区
411381,邓州市,4113,41,邓州市
411402,梁园区,4114,41,梁园区
411403,睢阳区,4114,41,睢阳区
411421,民权县,4114,41,民权县
411422,睢县,4114,41,睢县
411423,宁陵县,4114,41,宁陵县
411424,柘城县,4114,41,柘城县
411425,虞城县,4114,41,虞城县
411426,夏邑县,4114,41,夏邑县
411471,豫东综合物流产业聚集区,4114,41,豫东综合物流产业聚集区
411472,河南商丘经济开发区,4114,41,河南商丘经济开发区
411481,永城市,4114,41,永城市
411502,浉河区,4115,41,浉河区
411503,平桥区,4115,41,平桥区
411521,罗山县,4115,41,罗山县
411522,光山县,4115,41,光山县
411523,新县,4115,41,新县
411524,商城县,4115,41,商城县
411525,固始县,4115,41,固始县
411526,潢川县,4115,41,潢川县
411527,淮滨县,4115,41,淮滨县
411528,息县,4115,41,息县
411571,信阳高新技术产业开发区,4115,41,信阳高新技术产业开发区
411602,川汇区,4116,41,川汇区
411603,淮阳区,4116,41,淮阳区
411621,扶沟县,4116,41,扶沟县
411622,西华县,4116,41,西华县
411623,商水县,4116,41,商水县
411624,沈丘县,4116,41,沈丘县
411625,郸城县,4116,41,郸城县
411627,太康县,4116,41,太康县
411628,鹿邑县,4116,41,鹿邑县
411671,河南周口经济开发区,4116,41,河南周口经济开发区
411681,项城市,4116,41,项城市
411702,驿城区,4117,41,驿城区
411721,西平县,4117,41,西平县
411722,上蔡县,4117,41,上蔡县
411723,平舆县,4117,41,平舆县
411724,正阳县,4117,41,正阳县
411725,确山县,4117,41,确山县
411726,泌阳县,4117,41,泌阳县
411727,汝南县,4117,41,汝南县
411728,遂平县,4117,41,遂平县
411729,新蔡县,4117,41,新蔡县
411771,河南驻马店经济开发区,4117,41,河南驻马店经济开发区
419001,济源市,4190,41,济源市
420102,江岸区,4201,42,江岸区
420103,江汉区,4201,42,江汉区
420104,硚口区,4201,42,硚口区
420105,汉阳区,4201,42,汉阳区
420106,武昌区,4201,42,武昌区
420107,青山区,4201,42,青山区
420111,洪山区,4201,42,洪山区
420112,东西湖区,4201,42,东西湖区
420113,汉南区,4201,42,汉南区
420114,蔡甸区,4201,42,蔡甸区
420115,江夏区,4201,42,江夏区
420116,黄陂区,4201,42,黄陂区
420117,新洲区,4201,42,新洲区
420202,黄石港区,4202,42,黄石港区
420203,西塞山区,4202,42,西塞山区
420204,下陆区,4202,42,下陆区
420205,铁山区,4202,42,铁山区
420222,阳新县,4202,42,阳新县
420281,大冶市,4202,42,大冶市
420302,茅箭区,4203,42,茅箭区
420303,张湾区,4203,42,张湾区
420304,郧阳区,4203,42,郧阳区
420322,郧西县,4203,42,郧西县
420323,竹山县,4203,42,竹山县
420324,竹溪县,4203,42,竹溪县
420325,房县,4203,42,房县
420381,丹江口市,4203,42,丹江口市
420502,西陵区,4205,42,西陵区
420503,伍家岗区,4205,42,伍家岗区
420504,点军区,4205,42,点军区
420505,猇亭区,4205,42,猇亭区
420506,夷陵区,4205,42,夷陵区
420525,远安县,4205,42,远安县
420526,兴山县,4205,42,兴山县
420527,秭归县,4205,42,秭归县
420528,长阳土家族自治县,4205,42,长阳土家族自治县
420529,五峰土家族自治县,4205,42,五峰土家族自治县
420581,宜都市,4205,42,宜都市
420582,当阳市,4205,42,当阳市
420583,枝江市,4205,42,枝江市
420602,襄城区,4206,42,襄城区
420606,樊城区,4206,42,樊城区
420607,襄州区,4206,42,襄州区
420624,南漳县,4206,42,南漳县
420625,谷城县,4206,42,谷城县
420626,保康县,4206,42,保康县
420682,老河口市,4206,42,老河口市
420683,枣阳市,4206,42,枣阳市
420684,宜城市,4206,42,宜城市
420702,梁子湖区,4207,42,梁子湖区
420703,华容区,4207,42,华容区
420704,鄂城区,4207,42,鄂城区
420802,东宝区,4208,42,东宝区
420804,掇刀区,4208,42,掇刀区
420822,沙洋县,4208,42,沙洋县
420881,钟祥市,4208,42,钟祥市
420882,京山市,4208,42,京山市
420902,孝南区,4209,42,孝南区
420921,孝昌县,4209,42,孝昌县
420922,大悟县,4209,42,大悟县
420923,云梦县,4209,42,云梦县
420981,应城市,4209,42,应城市
420982,安陆市,4209,42,安陆市
420984,汉川市,4209,42,汉川市
421002,沙市区,4210,42,沙市区
421003,荆州区,4210,42,荆州区
421022,公安县,4210,42,公安县
421023,监利县,4210,42,监利县
421024,江陵县,4210,42,江陵县
421071,荆州经济技术开发区,4210,42,荆州经济技术开发区
421081,石首市,4210,42,石首市
421083,洪湖市,4210,42,洪湖市
421087,松滋市,4210,42,松滋市
421102,黄州区,4211,42,黄州区
421121,团风县,4211,42,团风县
421122,红安县,4211,42,红安县
421123,罗田县,4211,42,罗田县
421124,英山县,4211,42,英山县
421125,浠水县,4211,42,浠水县
421126,蕲春县,4211,42,蕲春县
421127,黄梅县,4211,42,黄梅县
421171,龙感湖管理区,4211,42,龙感湖管理区
421181,麻城市,4211,42,麻城市
421182,武穴市,4211,42,武穴市
421202,咸安区,4212,42,咸安区
421221,嘉鱼县,4212,42,嘉鱼县
421222,通城县,4212,42,通城县
421223,崇阳县,4212,42,崇阳县
421224,通山县,4212,42,通山县
421281,赤壁市,4212,42,赤壁市
421303,曾都区,4213,42,曾都区
421321,随县,4213,42,随县
421381,广水市,4213,42,广水市
422801,恩施市,4228,42,恩施市
422802,利川市,4228,42,利川市
422822,建始县,4228,42,建始县
422823,巴东县,4228,42,巴东县
422825,宣恩县,4228,42,宣恩县
422826,咸丰县,4228,42,咸丰县
422827,来凤县,4228,42,来凤县
422828,鹤峰县,4228,42,鹤峰县
429004,仙桃市,4290,42,仙桃市
429005,潜江市,4290,42,潜江市
429006,天门市,4290,42,天门市
429021,神农架林区,4290,42,神农架林区
430102,芙蓉区,4301,43,芙蓉区
430103,天心区,4301,43,天心区
430104,岳麓区,4301,43,岳麓区
430105,开福区,4301,43,开福区
430111,雨花区,4301,43,雨花区
430112,望城区,4301,43,望城区
430121,长沙县,4301,43,长沙县
430181,浏阳市,4301,43,浏阳市
430182,宁乡市,4301,43,宁乡市
430202,荷塘区,4302,43,荷塘区
430203,芦淞区,4302,43,芦淞区
430204,石峰区,4302,43,石峰区
430211,天元区,4302,43,天元区
430212,渌口区,4302,43,渌口区
430223,攸县,4302,43,攸县
430224,茶陵县,4302,43,茶陵县
430225,炎陵县,4302,43,炎陵县
430271,云龙示范区,4302,43,云龙示范区
430281,醴陵市,4302,43,醴陵市
430302,雨湖区,4303,43,雨湖区
430304,岳塘区,4303,43,岳塘区
430321,湘潭县,4303,43,湘潭县
430371,湖南湘潭高新技术产业园区,4303,43,湖南湘潭高新技术产业园区
430372,湘潭昭山示范区,4303,43,湘潭昭山示范区
430373,湘潭九华示范区,4303,43,湘潭九华示范区
430381,湘乡市,4303,43,湘乡市
430382,韶山市,4303,43,韶山市
430405,珠晖区,4304,43,珠晖区
430406,雁峰区,4304,43,雁峰区
430407,石鼓区,4304,43,石鼓区
430408,蒸湘区,4304,43,蒸湘区
430412,南岳区,4304,43,南岳区
430421,衡阳县,4304,43,衡阳县
430422,衡南县,4304,43,衡南县
430423,衡山县,4304,43,衡山县
430424,衡东县,4304,43,衡东县
430426,祁东县,4304,43,祁东县
430471,衡阳综合保税区,4304,43,衡阳综合保税区
430472,湖南衡阳高新技术产业园区,4304,43,湖南衡阳高新技术产业园区
430473,湖南衡阳松木经济开发区,4304,43,湖南衡阳松木经济开发区
430481,耒阳市,4304,43,耒阳市
430482,常宁市,4304,43,常宁市
430502,双清区,4305,43,双清区
430503,大祥区,4305,43,大祥区
430511,北塔区,4305,43,北塔区
430522,新邵县,4305,43,新邵县
430523,邵阳县,4305,43,邵阳县
430524,隆回县,4305,43,隆回县
430525,洞口县,4305,43,洞口县
430527,绥宁县,4305,43,绥宁县
430528,新宁县,4305,43,新宁县
430529,城步苗族自治县,4305,43,城步苗族自治县
430581,武冈市,4305,43,武冈市
430582,邵东市,4305,43,邵东市
430602,岳阳楼区,4306,43,岳阳楼区
430603,云溪区,4306,43,云溪区
430611,君山区,4306,43,君山区
430621,岳阳县,4306,43,岳阳县
430623,华容县,4306,43,华容县
430624,湘阴县,4306,43,湘阴县
430626,平江县,4306,43,平江县
430671,岳阳市屈原管理区,4306,43,岳阳市屈原管理区
430681,汨罗市,4306,43,汨罗市
430682,临湘市,4306,43,临湘市
430702,武陵区,4307,43,武陵区
430703,鼎城区,4307,43,鼎城区
430721,安乡县,4307,43,安乡县
430722,汉寿县,4307,43,汉寿县
430723,澧县,4307,43,澧县
430724,临澧县,4307,43,临澧县
430725,桃源县,4307,43,桃源县
430726,石门县,4307,43,石门县
430771,常德市西洞庭管理区,4307,43,常德市西洞庭管理区
430781,津市市,4307,43,津市市
430802,永定区,4308,43,永定区
430811,武陵源区,4308,43,武陵源区
430821,慈利县,4308,43,慈利县
430822,桑植县,4308,43,桑植县
430902,资阳区,4309,43,资阳区
430903,赫山区,4309,43,赫山区
430921,南县,4309,43,南县
430922,桃江县,4309,43,桃江县
430923,安化县,4309,43,安化县
430971,益阳市大通湖管理区,4309,43,益阳市大通湖管理区
430972,湖南益阳高新技术产业园区,4309,43,湖南益阳高新技术产业园区
430981,沅江市,4309,43,沅江市
431002,北湖区,4310,43,北湖区
431003,苏仙区,4310,43,苏仙区
431021,桂阳县,4310,43,桂阳县
431022,宜章县,4310,43,宜章县
431023,永兴县,4310,43,永兴县
431024,嘉禾县,4310,43,嘉禾县
431025,临武县,4310,43,临武县
431026,汝城县,4310,43,汝城县
431027,桂东县,4310,43,桂东县
431028,安仁县,4310,43,安仁县
431081,资兴市,4310,43,资兴市
431102,零陵区,4311,43,零陵区
431103,冷水滩区,4311,43,冷水滩区
431121,祁阳县,4311,43,祁阳县
431122,东安县,4311,43,东安县
431123,双牌县,4311,43,双牌县
431124,道县,4311,43,道县
431125,江永县,4311,43,江永县
431126,宁远县,4311,43,宁远县
431127,蓝山县,4311,43,蓝山县
431128,新田县,4311,43,新田县
431129,江华瑶族自治县,4311,43,江华瑶族自治县
431171,永州经济技术开发区,4311,43,永州经济技术开发区
431172,永州市金洞管理区,4311,43,永州市金洞管理区
431173,永州市回龙圩管理区,4311,43,永州市回龙圩管理区
431202,鹤城区,4312,43,鹤城区
431221,中方县,4312,43,中方县
431222,沅陵县,4312,43,沅陵县
431223,辰溪县,4312,43,辰溪县
431224,溆浦县,4312,43,溆浦县
431225,会同县,4312,43,会同县
431226,麻阳苗族自治县,4312,43,麻阳苗族自治县
431227,新晃侗族自治县,4312,43,新晃侗族自治县
431228,芷江侗族自治县,4312,43,芷江侗族自治县
431229,靖州苗族侗族自治县,4312,43,靖州苗族侗族自治县
431230,通道侗族自治县,4312,43,通道侗族自治县
431271,怀化市洪江管理区,4312,43,怀化市洪江管理区
431281,洪江市,4312,43,洪江市
431302,娄星区,4313,43,娄星区
431321,双峰县,4313,43,双峰县
431322,新化县,4313,43,新化县
431381,冷水江市,4313,43,冷水江市
431382,涟源市,4313,43,涟源市
433101,吉首市,4331,43,吉首市
433122,泸溪县,4331,43,泸溪县
433123,凤凰县,4331,43,凤凰县
433124,花垣县,4331,43,花垣县
433125,保靖县,4331,43,保靖县
433126,古丈县,4331,43,古丈县
433127,永顺县,4331,43,永顺县
433130,龙山县,4331,43,龙山县
433173,湖南永顺经济开发区,4331,43,湖南永顺经济开发区
440103,荔湾区,4401,44,荔湾区
440104,越秀区,4401,44,越秀区
440105,海珠区,4401,44,海珠区
440106,天河区,4401,44,天河区
440111,白云区,4401,44,白云区
440112,黄埔区,4401,44,黄埔区
440113,番禺区,4401,44,番禺区
440114,花都区,4401,44,花都区
440115,南沙区,4401,44,南沙区
440117,从化区,4401,44,从化区
440118,增城区,4401,44,增城区
440203,武江区,4402,44,武江区
440204,浈江区,4402,44,浈江区
440205,曲江区,4402,44,曲江区
440222,始兴县,4402,44,始兴县
440224,仁化县,4402,44,仁化县
440229,翁源县,4402,44,翁源县
440232,乳源瑶族自治县,4402,44,乳源瑶族自治县
440233,新丰县,4402,44,新丰县
440281,乐昌市,4402,44,乐昌市
440282,南雄市,4402,44,南雄市
440303,罗湖区,4403,44,罗湖区
440304,福田区,4403,44,福田区
440305,南山区,4403,44,南山区
440306,宝安区,4403,44,宝安区
440307,龙岗区,4403,44,龙岗区
440308,盐田区,4403,44,盐田区
440309,龙华区,4403,44,龙华区
440310,坪山区,4403,44,坪山区
440311,光明区,4403,44,光明区
440402,香洲区,4404,44,香洲区
440403,斗门区,4404,44,斗门区
440404,金湾区,4404,44,金湾区
440507,龙湖区,4405,44,龙湖区
440511,金平区,4405,44,金平区
440512,濠江区,4405,44,濠江区
440513,潮阳区,4405,44,潮阳区
440514,潮南区,4405,44,潮南区
440515,澄海区,4405,44,澄海区
440523,南澳县,4405,44,南澳县
440604,禅城区,4406,44,禅城区
440605,南海区,4406,44,南海区
440606,顺德区,4406,44,顺德区
440607,三水区,4406,44,三水区
440608,高明区,4406,44,高明区
440703,蓬江区,4407,44,蓬江区
440704,江海区,4407,44,江海区
440705,新会区,4407,44,新会区
440781,台山市,4407,44,台山市
440783,开平市,4407,44,开平市
440784,鹤山市,4407,44,鹤山市
440785,恩平市,4407,44,恩平市
440802,赤坎区,4408,44,赤坎区
440803,霞山区,4408,44,霞山区
440804,坡头区,4408,44,坡头区
440811,麻章区,4408,44,麻章区
440823,遂溪县,4408,44,遂溪县
440825,徐闻县,4408,44,徐闻县
440881,廉江市,4408,44,廉江市
440882,雷州市,4408,44,雷州市
440883,吴川市,4408,44,吴川市
440902,茂南区,4409,44,茂南区
440904,电白区,4409,44,电白区
440981,高州市,4409,44,高州市
440982,化州市,4409,44,化州市
440983,信宜市,4409,44,信宜市
441202,端州区,4412,44,端州区
441203,鼎湖区,4412,44,鼎湖区
441204,高要区,4412,44,高要区
441223,广宁县,4412,44,广宁县
441224,怀集县,4412,44,怀集县
441225,封开县,4412,44,封开县
441226,德庆县,4412,44,德庆县
441284,四会市,4412,44,四会市
441302,惠城区,4413,44,惠城区
441303,惠阳区,4413,44,惠阳区
441322,博罗县,4413,44,博罗县
441323,惠东县,4413,44,惠东县
441324,龙门县,4413,44,龙门县
441402,梅江区,4414,44,梅江区
441403,梅县区,4414,44,梅县区
441422,大埔县,4414,44,大埔县
441423,丰顺县,4414,44,丰顺县
441424,五华县,4414,44,五华县
441426,平远县,4414,44,平远县
441427,蕉岭县,4414,44,蕉岭县
441481,兴宁市,4414,44,兴宁市
441502,城区,4415,44,城区
441521,海丰县,4415,44,海丰县
441523,陆河县,4415,44,陆河县
441581,陆丰市,4415,44,陆丰市
441602,源城区,4416,44,源城区
441621,紫金县,4416,44,紫金县
441622,龙川县,4416,44,龙川县
441623,连平县,4416,44,连平县
441624,和平县,4416,44,和平县
441625,东源县,4416,44,东源县
441702,江城区,4417,44,江城区
441704,阳东区,4417,44,阳东区
441721,阳西县,4417,44,阳西县
441781,阳春市,4417,44,阳春市
441802,清城区,4418,44,清城区
441803,清新区,4418,44,清新区
441821,佛冈县,4418,44,佛冈县
441823,阳山县,4418,44,阳山县
441825,连山壮族瑶族自治县,4418,44,连山壮族瑶族自治县
441826,连南瑶族自治县,4418,44,连南瑶族自治县
441881,英德市,4418,44,英德市
441882,连州市,4418,44,连州市
441900,东莞市,4419,44,东莞市
442000,中山市,4420,44,中山市
445102,湘桥区,4451,44,湘桥区
445103,潮安区,4451,44,潮安区
445122,饶平县,4451,44,饶平县
445202,榕城区,4452,44,榕城区
445203,揭东区,4452,44,揭东区
445222,揭西县,4452,44,揭西县
445224,惠来县,4452,44,惠来县
445281,普宁市,4452,44,普宁市
445302,云城区,4453,44,云城区
445303,云安区,4453,44,云安区
445321,新兴县,4453,44,新兴县
445322,郁南县,4453,44,郁南县
445381,罗定市,4453,44,罗定市
450102,兴宁区,4501,45,兴宁区
450103,青秀区,4501,45,青秀区
450105,江南区,4501,45,江南区
450107,西乡塘区,4501,45,西乡塘区
450108,良庆区,4501,45,良庆区
450109,邕宁区,4501,45,邕宁区
450110,武鸣区,4501,45,武鸣区
450123,隆安县,4501,45,隆安县
450124,马山县,4501,45,马山县
450125,上林县,4501,45,上林县
450126,宾阳县,4501,45,宾阳县
450127,横县,4501,45,横县
450202,城中区,4502,45,城中区
450203,鱼峰区,4502,45,鱼峰区
450204,柳南区,4502,45,柳南区
450205,柳北区,4502,45,柳北区
450206,柳江区,4502,45,柳江区
450222,柳城县,4502,45,柳城县
450223,鹿寨县,4502,45,鹿寨县
450224,融安县,4502,45,融安县
450225,融水苗族自治县,4502,45,融水苗族自治县
450226,三江侗族自治县,4502,45,三江侗族自治县
450302,秀峰区,4503,45,秀峰区
450303,叠彩区,4503,45,叠彩区
450304,象山区,4503,45,象山区
450305,七星区,4503,45,七星区
450311,雁山区,4503,45,雁山区
450312,临桂区,4503,45,临桂区
450321,阳朔县,4503,45,阳朔县
450323,灵川县,4503,45,灵川县
450324,全州县,4503,45,全州县
450325,兴安县,4503,45,兴安县
450326,永福县,4503,45,永福县
450327,灌阳县,4503,45,灌阳县
450328,龙胜各族自治县,4503,45,龙胜各族自治县
450329,资源县,4503,45,资源县
450330,平乐县,4503,45,平乐县
450332,恭城瑶族自治县,4503,45,恭城瑶族自治县
450381,荔浦市,4503,45,荔浦市
450403,万秀区,4504,45,万秀区
450405,长洲区,4504,45,长洲区
450406,龙圩区,4504,45,龙圩区
450421,苍梧县,4504,45,苍梧县
450422,藤县,4504,45,藤县
450423,蒙山县,4504,45,蒙山县
450481,岑溪市,4504,45,岑溪市
450502,海城区,4505,45,海城区
450503,银海区,4505,45,银海区
450512,铁山港区,4505,45,铁山港区
450521,合浦县,4505,45,合浦县
450602,港口区,4506,45,港口区
450603,防城区,4506,45,防城区
450621,上思县,4506,45,上思县
450681,东兴市,4506,45,东兴市
450702,钦南区,4507,45,钦南区
450703,钦北区,4507,45,钦北区
450721,灵山县,4507,45,灵山县
450722,浦北县,4507,45,浦北县
450802,港北区,4508,45,港北区
450803,港南区,4508,45,港南区
450804,覃塘区,4508,45,覃塘区
450821,平南县,4508,45,平南县
450881,桂平市,4508,45,桂平市
450902,玉州区,4509,45,玉州区
450903,福绵区,4509,45,福绵区
450921,容县,4509,45,容县
450922,陆川县,4509,45,陆川县
450923,博白县,4509,45,博白县
450924,兴业县,4509,45,兴业县
450981,北流市,4509,45,北流市
451002,右江区,4510,45,右江区
451003,田阳区,4510,45,田阳区
451022,田东县,4510,45,田东县
451023,平果县,4510,45,平果县
451024,德保县,4510,45,德保县
451026,那坡县,4510,45,那坡县
451027,凌云县,4510,45,凌云县
451028,乐业县,4510,45,乐业县
451029,田林县,4510,45,田林县
451030,西林县,4510,45,西林县
451031,隆林各族自治县,4510,45,隆林各族自治县
451081,靖西市,4510,45,靖西市
451102,八步区,4511,45,八步区
451103,平桂区,4511,45,平桂区
451121,昭平县,4511,45,昭平县
451122,钟山县,4511,45,钟山县
451123,富川瑶族自治县,4511,45,富川瑶族自治县
451202,金城江区,4512,45,金城江区
451203,宜州区,4512,45,宜州区
451221,南丹县,4512,45,南丹县
451222,天峨县,4512,45,天峨县
451223,凤山县,4512,45,凤山县
451224,东兰县,4512,45,东兰县
451225,罗城仫佬族自治县,4512,45,罗城仫佬族自治县
451226,环江毛南族自治县,4512,45,环江毛南族自治县
451227,巴马瑶族自治县,4512,45,巴马瑶族自治县
451228,都安瑶族自治县,4512,45,都安瑶族自治县
451229,大化瑶族自治县,4512,45,大化瑶族自治县
451302,兴宾区,4513,45,兴宾区
451321,忻城县,4513,45,忻城县
451322,象州县,4513,45,象州县
451323,武宣县,4513,45,武宣县
451324,金秀瑶族自治县,4513,45,金秀瑶族自治县
451381,合山市,4513,45,合山市
451402,江州区,4514,45,江州区
451421,扶绥县,4514,45,扶绥县
451422,宁明县,4514,45,宁明县
451423,龙州县,4514,45,龙州县
451424,大新县,4514,45,大新县
451425,天等县,4514,45,天等县
451481,凭祥市,4514,45,凭祥市
460105,秀英区,4601,46,秀英区
460106,龙华区,4601,46,龙华区
460107,琼山区,4601,46,琼山区
460108,美兰区,4601,46,美兰区
460202,海棠区,4602,46,海棠区
460203,吉阳区,4602,46,吉阳区
460204,天涯区,4602,46,天涯区
460205,崖州区,4602,46,崖州区
460321,西沙群岛,4603,46,西沙群岛
460322,南沙群岛,4603,46,南沙群岛
460323,中沙群岛的岛礁及其海域,4603,46,中沙群岛的岛礁及其海域
460400,儋州市,4604,46,儋州市
469001,五指山市,4690,46,五指山市
469002,琼海市,4690,46,琼海市
469005,文昌市,4690,46,文昌市
469006,万宁市,4690,46,万宁市
469007,东方市,4690,46,东方市
469021,定安县,4690,46,定安县
469022,屯昌县,4690,46,屯昌县
469023,澄迈县,4690,46,澄迈县
469024,临高县,4690,46,临高县
469025,白沙黎族自治县,4690,46,白沙黎族自治县
469026,昌江黎族自治县,4690,46,昌江黎族自治县
469027,乐东黎族自治县,4690,46,乐东黎族自治县
469028,陵水黎族自治县,4690,46,陵水黎族自治县
469029,保亭黎族苗族自治县,4690,46,保亭黎族苗族自治县
469030,琼中黎族苗族自治县,4690,46,琼中黎族苗族自治县
500101,万州区,5001,50,万州区
500102,涪陵区,5001,50,涪陵区
500103,渝中区,5001,50,渝中区
500104,大渡口区,5001,50,大渡口区
500105,江北区,5001,50,江北区
500106,沙坪坝区,5001,50,沙坪坝区
500107,九龙坡区,5001,50,九龙坡区
500108,南岸区,5001,50,南岸区
500109,北碚区,5001,50,北碚区
500110,綦江区,5001,50,綦江区
500111,大足区,5001,50,大足区
500112,渝北区,5001,50,渝北区
500113,巴南区,5001,50,巴南区
500114,黔江区,5001,50,黔江区
500115,长寿区,5001,50,长寿区
500116,江津区,5001,50,江津区
500117,合川区,5001,50,合川区
500118,永川区,5001,50,永川区
500119,南川区,5001,50,南川区
500120,璧山区,5001,50,璧山区
500151,铜梁区,5001,50,铜梁区
500152,潼南区,5001,50,潼南区
500153,荣昌区,5001,50,荣昌区
500154,开州区,5001,50,开州区
500155,梁平区,5001,50,梁平区
500156,武隆区,5001,50,武隆区
500229,城口县,5002,50,城口县
500230,丰都县,5002,50,丰都县
500231,垫江县,5002,50,垫江县
500233,忠县,5002,50,忠县
500235,云阳县,5002,50,云阳县
500236,奉节县,5002,50,奉节县
500237,巫山县,5002,50,巫山县
500238,巫溪县,5002,50,巫溪县
500240,石柱土家族自治县,5002,50,石柱土家族自治县
500241,秀山土家族苗族自治县,5002,50,秀山土家族苗族自治县
500242,酉阳土家族苗族自治县,5002,50,酉阳土家族苗族自治县
500243,彭水苗族土家族自治县,5002,50,彭水苗族土家族自治县
510104,锦江区,5101,51,锦江区
510105,青羊区,5101,51,青羊区
510106,金牛区,5101,51,金牛区
510107,武侯区,5101,51,武侯区
510108,成华区,5101,51,成华区
510112,龙泉驿区,5101,51,龙泉驿区
510113,青白江区,5101,51,青白江区
510114,新都区,5101,51,新都区
510115,温江区,5101,51,温江区
510116,双流区,5101,51,双流区
510117,郫都区,5101,51,郫都区
510121,金堂县,5101,51,金堂县
510129,大邑县,5101,51,大邑县
510131,蒲江县,5101,51,蒲江县
510132,新津县,5101,51,新津县
510181,都江堰市,5101,51,都江堰市
510182,彭州市,5101,51,彭州市
510183,邛崃市,5101,51,邛崃市
